ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;5;296.0;0.0;0;0;EQ;NB413;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;6;297.0;0.0;0;0;EQ;NB415;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;7;298.0;0.0;0;0;EQ;NB419;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;8;299.0;0.0;0;0;EQ;NB420;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;9;300.0;0.0;0;0;EQ;NB421;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_4FACH;10;301.0;0.0;0;0;EQ;NB422;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_5_FACH;1;304.0;0.0;1;1;EQ;NB0;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_5_FACH;2;305.0;0.0;0;0;EQ;NB5_1;;;
ZZ_AS_GESTELL_BERATER;STECKDOSE_5_FACH;3;306.0;0.0;0;0;EQ;NB5_2;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_5FACH;1;308.0;0.0;0;0;EQ;NB501;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_5FACH;2;309.0;0.0;0;0;EQ;NB502;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_5FACH;1;308.0;0.0;0;0;EQ;NB501;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_2_5FACH;2;309.0;0.0;0;0;EQ;NB502;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;1;312.0;0.0;1;1;EQ;PB0;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;2;313.0;70.0;0;0;EQ;PB302;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;3;314.0;0.0;0;0;EQ;PB501;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;4;315.0;0.0;0;0;EQ;PB502;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;5;316.0;0.0;0;0;EQ;PB601;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;6;317.0;71.0;0;0;EQ;PB801;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;7;318.0;0.0;0;0;EQ;PB901;;;
ZZ_AS_GESTELL_BERATER;BESTUECKUNG_1_PROFB;8;319.0;0.0;0;0;EQ;PB902;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;1;321.0;0.0;1;1;EQ;ZK00;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;2;322.0;0.0;0;0;EQ;ZK01;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;3;323.0;0.0;0;0;EQ;ZK02;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;4;324.0;0.0;0;0;EQ;ZK03;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;5;325.0;0.0;0;0;EQ;ZK04;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;6;326.0;0.0;0;0;EQ;ZK05;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;7;327.0;0.0;0;0;EQ;ZK06;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;8;328.0;0.0;0;0;EQ;ZK07;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;9;329.0;0.0;0;0;EQ;ZK08;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;10;330.0;0.0;0;0;EQ;ZK09;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;11;331.0;0.0;0;0;EQ;ZK10;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;12;332.0;0.0;0;0;EQ;ZK11;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;13;333.0;0.0;0;0;EQ;ZK12;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;14;334.0;0.0;0;0;EQ;ZK13;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_1;15;335.0;0.0;0;0;EQ;ZK14;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_2;1;337.0;0.0;1;1;EQ;ZK00;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_2;2;322.0;0.0;0;0;EQ;ZK01;;;
ZZ_AS_GESTELL_BERATER;ZUFUEHRKABEL_2;3;323.0;0.0;0;0;EQ;ZK02;;;
